"","jvm","gcc","gc","benchmark","category","rtINT","rtHS","ratio"
"2576","j14","GCC6","G1GC","fj-kmeans","concurrency",469.827467504125,31.081440621,15.1160132258055
"2577","j14","GCC6","G1GC","future-genetic","functional",141.511017808625,14.769407525,9.58136049595023
"2578","j14","GCC6","G1GC","gauss-mix","apache",906.771228918719,53.502706763,16.9481374640619
"2579","j14","GCC6","G1GC","log-regression","apache",453.495050695437,60.143189084,7.54025613876338
"2580","j14","GCC6","G1GC","mnemonics","functional",953.67590453,26.928324557,35.415345002669
"2581","j14","GCC6","G1GC","movie-lens","apache",962.324429660062,117.20916712,8.21031710493109
"2582","j14","GCC6","G1GC","naive-bayes","apache",2682.68128529159,145.673099299,18.4157630901041
"2583","j14","GCC6","G1GC","neo4j-analytics","database",3777.75285560497,203.466525148,18.5669502777278
"2584","j14","GCC6","G1GC","page-rank","apache",1689.95561661844,144.694043014,11.6795106516923
"2585","j14","GCC6","G1GC","par-mnemonics","functional",783.695452056344,23.990575652,32.6668048080376
"2586","j14","GCC6","G1GC","philosophers","scala",449.490001807781,13.307363768,33.7775392364837
"2587","j14","GCC6","G1GC","reactors","concurrency",1851.2846072645,86.342571482,21.4411567259199
"2588","j14","GCC6","G1GC","rx-scrabble","functional",91.8128766695312,10.228347135,8.97631606140548
"2589","j14","GCC6","G1GC","scala-doku","scala",647.630232589594,37.106801006,17.4531410693386
"2590","j14","GCC6","G1GC","scala-kmeans","scala",149.513115117031,6.67362525,22.4035826879897
"2591","j14","GCC6","G1GC","scala-stm-bench7","scala",170.851879772906,13.784635407,12.3943705965662
"2592","j14","GCC6","G1GC","scrabble","functional",115.273175526375,10.773009685,10.700183040481
"2593","j14","GCC6","PGC","akka-uct","concurrency",1142.39452202841,62.403685398,18.3065233205765
"2594","j14","GCC6","PGC","chi-square","apache",1086.63195452706,49.236874361,22.0694747306659
"2595","j14","GCC6","PGC","db-shootout",NA,NA,NA,NA
"2596","j14","GCC6","PGC","dec-tree","apache",482.471165985969,62.727631449,7.69152532689261
"2597","j14","GCC6","PGC","dotty","scala",343.764222950344,66.890951667,5.13917375046013
"2598","j14","GCC6","PGC","finagle-chirper","web",296.343386737875,49.000701854,6.04773759406232
"2599","j14","GCC6","PGC","finagle-http","web",184.184933091156,49.532140977,3.71849327443127
"2600","j14","GCC6","PGC","fj-kmeans","concurrency",470.296196062281,26.620030263,17.6670045606958
"2601","j14","GCC6","PGC","future-genetic","functional",139.709282816781,12.699751141,11.0009464961673
"2602","j14","GCC6","PGC","gauss-mix","apache",892.293717603813,40.081777212,22.261830179942
"2603","j14","GCC6","PGC","log-regression","apache",447.911693242687,76.94425417,5.82124939768829
"2604","j14","GCC6","PGC","mnemonics","functional",955.866961507969,23.191068951,41.2170290005865
"2605","j14","GCC6","PGC","movie-lens","apache",968.85261558275,110.79009199,8.74493917443628
"2606","j14","GCC6","PGC","naive-bayes","apache",2659.98162771409,188.157699845,14.1369799370705
"2607","j14","GCC6","PGC","neo4j-analytics","database",3886.53050381859,278.616420202,13.9493950177122
"2608","j14","GCC6","PGC","page-rank","apache",1640.56881901231,183.027511197,8.96350941059621
"2609","j14","GCC6","PGC","par-mnemonics","functional",783.160780102906,19.913682751,39.3277722606874
"2610","j14","GCC6","PGC","philosophers","scala",449.173144888437,12.332933236,36.4206256770526
"2611","j14","GCC6","PGC","reactors","concurrency",1848.18285446978,78.500164645,23.5436812499412
"2612","j14","GCC6","PGC","rx-scrabble","functional",92.0008818483125,12.838180282,7.16619332549053
"2613","j14","GCC6","PGC","scala-doku","scala",652.995277985531,33.010453861,19.7814692501701
"2614","j14","GCC6","PGC","scala-kmeans","scala",146.332830604656,6.144776824,23.8141815066604
"2615","j14","GCC6","PGC","scala-stm-bench7","scala",172.876541771875,14.273990122,12.1112975625103
"2616","j14","GCC6","PGC","scrabble","functional",115.965281176188,10.1791012,11.3924873029249
"2617","j14","GCC6","SGC","akka-uct","concurrency",1163.57550761128,90.807599128,12.8136358496951
"2618","j14","GCC6","SGC","chi-square","apache",1090.25017008713,56.348963561,19.3481849742788
"2619","j14","GCC6","SGC","db-shootout",NA,NA,NA,NA
"2620","j14","GCC6","SGC","dec-tree","apache",483.767397909094,53.967283424,8.96408652087082
"2621","j14","GCC6","SGC","dotty","scala",345.758952702469,68.655948642,5.03611062903517
"2622","j14","GCC6","SGC","finagle-chirper","web",297.508595105313,56.975216605,5.22171942176002
"2623","j14","GCC6","SGC","finagle-http","web",183.275343732375,47.152465307,3.88686662593582
"2624","j14","GCC6","SGC","fj-kmeans","concurrency",471.2490049045,27.86288917,16.9131421378905
"2625","j14","GCC6","SGC","future-genetic","functional",140.414496724156,12.997567227,10.8031367925893
"2626","j14","GCC6","SGC","gauss-mix","apache",895.144608373187,61.336498877,14.5939958224262
"2627","j14","GCC6","SGC","log-regression","apache",455.201046247219,77.479046636,5.87515032787863
"2628","j14","GCC6","SGC","mnemonics","functional",953.687331106219,23.338537729,40.8631998362599
"2629","j14","GCC6","SGC","movie-lens","apache",965.304380865281,105.675303972,9.13462601556416
"2630","j14","GCC6","SGC","naive-bayes","apache",2661.9265796995,206.738937762,12.875787253797
"2631","j14","GCC6","SGC","neo4j-analytics","database",3837.86994690319,196.975991544,19.483947849786
"2632","j14","GCC6","SGC","page-rank","apache",1609.054495218,154.74954294,10.3977980461103
"2633","j14","GCC6","SGC","par-mnemonics","functional",786.529507810281,19.328019685,40.6937451755954
"2634","j14","GCC6","SGC","philosophers","scala",453.217519937594,12.788630465,35.4390973433756
"2635","j14","GCC6","SGC","reactors","concurrency",1864.6976550355,89.288882047,20.8838727990116
"2636","j14","GCC6","SGC","rx-scrabble","functional",92.3984683862813,10.197579707,9.06082335623771
"2637","j14","GCC6","SGC","scala-doku","scala",653.650907578031,33.469908913,19.5295096044957
"2638","j14","GCC6","SGC","scala-kmeans","scala",145.602691101188,6.104282278,23.8525488288678
"2639","j14","GCC6","SGC","scala-stm-bench7","scala",174.4172535555,24.597197673,7.09094002797544
"2640","j14","GCC6","SGC","scrabble","functional",112.735526322156,10.483697807,10.7534124311445
"2641","j14","GCC7","CGC","akka-uct","concurrency",1167.14742538159,76.497709471,15.2572859168294
"2642","j14","GCC7","CGC","chi-square","apache",1087.18800434731,67.620086129,16.0778855305399
"2643","j14","GCC7","CGC","db-shootout",NA,NA,NA,NA
"2644","j14","GCC7","CGC","dec-tree","apache",482.102779990875,72.725153757,6.62910636946534
"2645","j14","GCC7","CGC","dotty","scala",345.313927606844,66.933754639,5.15904015050788
"2646","j14","GCC7","CGC","finagle-chirper","web",299.343646806281,54.122113596,5.5308935094583
"2647","j14","GCC7","CGC","finagle-http","web",185.302275979219,58.261852754,3.18050778030736
"2648","j14","GCC7","CGC","fj-kmeans","concurrency",461.063190554781,32.458115316,14.2048663659625
"2649","j14","GCC7","CGC","future-genetic","functional",142.005551085219,14.960378147,9.49210973745975
"2650","j14","GCC7","CGC","gauss-mix","apache",909.015754707844,52.612249835,17.277644608597
"2651","j14","GCC7","CGC","log-regression","apache",446.661601601406,64.558368076,6.91872509967388
"2652","j14","GCC7","CGC","mnemonics","functional",952.708667941406,27.049627549,35.2207684270546
"2653","j14","GCC7","CGC","movie-lens","apache",962.6676811265,115.18076987,8.35788545442981
"2654","j14","GCC7","CGC","naive-bayes","apache",2674.51511263537,186.749922137,14.321372036093
"2655","j14","GCC7","CGC","neo4j-analytics","database",3822.95379271922,207.800075282,18.3972685646585
"2656","j14","GCC7","CGC","page-rank","apache",1682.11970946197,154.841678824,10.8634814749971
"2657","j14","GCC7","CGC","par-mnemonics","functional",782.641877045031,24.545831688,31.8849198916185
"2658","j14","GCC7","CGC","philosophers","scala",446.766603680281,15.195705772,29.4008458957862
"2659","j14","GCC7","CGC","reactors","concurrency",1861.12828909387,86.358661997,21.5511478067889
"2660","j14","GCC7","CGC","rx-scrabble","functional",91.5297509648214,10.613421816,8.6239624271635
"2661","j14","GCC7","CGC","scala-doku","scala",646.416022447,35.072757587,18.4307156585429
"2662","j14","GCC7","CGC","scala-kmeans","scala",149.033500446643,7.403258571,20.1307976774492
"2663","j14","GCC7","CGC","scala-stm-bench7","scala",170.209052545679,17.110964678,9.94736741900477
"2664","j14","GCC7","CGC","scrabble","functional",115.161328772679,13.220894681,8.71055488689272
"2665","j14","GCC7","CPGC","akka-uct",NA,NA,NA,NA
"2666","j14","GCC7","CPGC","chi-square",NA,NA,NA,NA
"2667","j14","GCC7","CPGC","db-shootout",NA,NA,NA,NA
"2668","j14","GCC7","CPGC","dec-tree",NA,NA,NA,NA
"2669","j14","GCC7","CPGC","dotty",NA,NA,NA,NA
"2670","j14","GCC7","CPGC","finagle-chirper",NA,NA,NA,NA
"2671","j14","GCC7","CPGC","finagle-http",NA,NA,NA,NA
"2672","j14","GCC7","CPGC","fj-kmeans",NA,NA,NA,NA
"2673","j14","GCC7","CPGC","future-genetic",NA,NA,NA,NA
"2674","j14","GCC7","CPGC","gauss-mix",NA,NA,NA,NA
"2675","j14","GCC7","CPGC","log-regression",NA,NA,NA,NA
"2676","j14","GCC7","CPGC","mnemonics",NA,NA,NA,NA
"2677","j14","GCC7","CPGC","movie-lens",NA,NA,NA,NA
"2678","j14","GCC7","CPGC","naive-bayes",NA,NA,NA,NA
"2679","j14","GCC7","CPGC","neo4j-analytics",NA,NA,NA,NA
"2680","j14","GCC7","CPGC","page-rank",NA,NA,NA,NA
"2681","j14","GCC7","CPGC","par-mnemonics",NA,NA,NA,NA
"2682","j14","GCC7","CPGC","philosophers",NA,NA,NA,NA
"2683","j14","GCC7","CPGC","reactors",NA,NA,NA,NA
"2684","j14","GCC7","CPGC","rx-scrabble",NA,NA,NA,NA
"2685","j14","GCC7","CPGC","scala-doku",NA,NA,NA,NA
"2686","j14","GCC7","CPGC","scala-kmeans",NA,NA,NA,NA
"2687","j14","GCC7","CPGC","scala-stm-bench7",NA,NA,NA,NA
"2688","j14","GCC7","CPGC","scrabble",NA,NA,NA,NA
"2689","j14","GCC7","G1GC","akka-uct","concurrency",1167.58353426316,79.842741467,14.623540134149
"2690","j14","GCC7","G1GC","chi-square","apache",1085.12830611513,62.045431747,17.4892538509508
"2691","j14","GCC7","G1GC","db-shootout",NA,NA,NA,NA
"2692","j14","GCC7","G1GC","dec-tree","apache",481.916973570438,69.709372853,6.91323065818828
"2693","j14","GCC7","G1GC","dotty","scala",344.948672317531,73.028322875,4.72349163636097
"2694","j14","GCC7","G1GC","finagle-chirper","web",298.080805485906,51.554677865,5.78183819257788
"2695","j14","GCC7","G1GC","finagle-http","web",185.561809976687,49.331784746,3.76150611481239
"2696","j14","GCC7","G1GC","fj-kmeans","concurrency",463.397807598,28.369614349,16.3343005617676
"2697","j14","GCC7","G1GC","future-genetic","functional",141.228561613938,14.721884095,9.59310375646165
"2698","j14","GCC7","G1GC","gauss-mix","apache",911.216245685281,48.748730929,18.6921018931225
"2699","j14","GCC7","G1GC","log-regression","apache",447.71733174025,77.061318627,5.80988412496984
"2700","j14","GCC7","G1GC","mnemonics","functional",951.935788710531,29.144740527,32.6623525033152
"2701","j14","GCC7","G1GC","movie-lens","apache",963.204773207781,126.892389749,7.59072135935853
"2702","j14","GCC7","G1GC","naive-bayes","apache",2685.12751756022,175.019983513,15.3418339075593
"2703","j14","GCC7","G1GC","neo4j-analytics","database",3811.87935763931,201.082009811,18.9568393573456
"2704","j14","GCC7","G1GC","page-rank","apache",1681.27101937203,166.986233929,10.0683210814065
"2705","j14","GCC7","G1GC","par-mnemonics","functional",780.938709437719,22.486977758,34.7284867642959
"2706","j14","GCC7","G1GC","philosophers","scala",446.330361004688,13.331447784,33.4795116206628
"2707","j14","GCC7","G1GC","reactors","concurrency",1861.81056412784,86.822560679,21.4438568681626
"2708","j14","GCC7","G1GC","rx-scrabble","functional",91.1476186483214,10.261725228,8.88228992914538
"2709","j14","GCC7","G1GC","scala-doku","scala",648.885856564036,35.13464736,18.4685461594465
"2710","j14","GCC7","G1GC","scala-kmeans","scala",149.870382314357,6.651781244,22.5308645634645
"2711","j14","GCC7","G1GC","scala-stm-bench7","scala",169.821725231357,16.052056379,10.5794373768538
"2712","j14","GCC7","G1GC","scrabble","functional",115.73131761425,10.591324396,10.926992063236
"2713","j14","GCC7","PGC","akka-uct","concurrency",1139.86860566525,61.951367073,18.3994100456588
"2714","j14","GCC7","PGC","chi-square","apache",1086.44688344897,56.021653426,19.3933384148341
"2715","j14","GCC7","PGC","db-shootout",NA,NA,NA,NA
"2716","j14","GCC7","PGC","dec-tree","apache",480.978464083312,78.26701092,6.14535368643298
"2717","j14","GCC7","PGC","dotty","scala",341.725024886906,66.573545558,5.13304529633606
"2718","j14","GCC7","PGC","finagle-chirper","web",294.911700078312,47.931179211,6.15281545192261
"2719","j14","GCC7","PGC","finagle-http","web",184.151958138,45.18883496,4.07516498933877
"2720","j14","GCC7","PGC","fj-kmeans","concurrency",467.713915159219,28.217137438,16.5755267056023
"2721","j14","GCC7","PGC","future-genetic","functional",140.281274846281,12.484986416,11.2359973949595
"2722","j14","GCC7","PGC","gauss-mix","apache",892.125456076156,53.742727737,16.5999288395248
"2723","j14","GCC7","PGC","log-regression","apache",445.606001702281,72.948034567,6.1085402005315
"2724","j14","GCC7","PGC","mnemonics","functional",952.325917922125,23.227044265,41.000736342383
"2725","j14","GCC7","PGC","movie-lens","apache",965.03289805175,115.98286167,8.32047842376495
"2726","j14","GCC7","PGC","naive-bayes","apache",2671.26893435556,176.433221852,15.140396498548
"2727","j14","GCC7","PGC","neo4j-analytics","database",3887.04137030553,262.338772011,14.8168772023624
"2728","j14","GCC7","PGC","page-rank","apache",1631.60912201113,183.957982271,8.86946628718454
"2729","j14","GCC7","PGC","par-mnemonics","functional",783.460872429,19.977646421,39.2168754976785
"2730","j14","GCC7","PGC","philosophers","scala",449.015922905719,13.034462751,34.448364423096
"2731","j14","GCC7","PGC","reactors","concurrency",1859.02032449881,80.57338936,23.0723857996435
"2732","j14","GCC7","PGC","rx-scrabble","functional",91.6000523646071,10.146533645,9.02771878253671
"2733","j14","GCC7","PGC","scala-doku","scala",646.480541068714,36.343596393,17.7880178416584
"2734","j14","GCC7","PGC","scala-kmeans","scala",147.263181882286,6.202198991,23.7437047885724
"2735","j14","GCC7","PGC","scala-stm-bench7","scala",172.628067122036,14.778064196,11.6813721223894
"2736","j14","GCC7","PGC","scrabble","functional",114.503957801036,10.169715656,11.259307700848
"2737","j14","GCC7","SGC","akka-uct","concurrency",1162.50066891369,86.473224035,13.4434755022337
"2738","j14","GCC7","SGC","chi-square","apache",1095.23104361803,59.589937981,18.3794627201532
"2739","j14","GCC7","SGC","db-shootout",NA,NA,NA,NA
"2740","j14","GCC7","SGC","dec-tree","apache",479.57166733975,64.45501788,7.44040856885028
"2741","j14","GCC7","SGC","dotty","scala",344.050333126469,75.258342374,4.57159063398837
"2742","j14","GCC7","SGC","finagle-chirper","web",296.291557956437,53.110615165,5.57876343619711
"2743","j14","GCC7","SGC","finagle-http","web",184.373049244781,49.488846003,3.72554755537449
"2744","j14","GCC7","SGC","fj-kmeans","concurrency",465.370657086719,25.158447359,18.4975905089088
"2745","j14","GCC7","SGC","future-genetic","functional",140.642861331125,13.03115559,10.7928157529677
"2746","j14","GCC7","SGC","gauss-mix","apache",889.167478478969,44.382763303,20.0340720655144
"2747","j14","GCC7","SGC","log-regression","apache",447.4209078735,74.483362757,6.00699124357743
"2748","j14","GCC7","SGC","mnemonics","functional",952.106846045687,23.199199104,41.0405049664635
"2749","j14","GCC7","SGC","movie-lens","apache",965.173400376844,99.072395268,9.74210220481659
"2750","j14","GCC7","SGC","naive-bayes","apache",2687.09388528253,225.743421524,11.9033098158161
"2751","j14","GCC7","SGC","neo4j-analytics","database",3814.21759604809,206.635021985,18.4587179821094
"2752","j14","GCC7","SGC","page-rank","apache",1602.368306165,148.558653055,10.7860987779134
"2753","j14","GCC7","SGC","par-mnemonics","functional",786.086274270094,19.905624839,39.4906605860449
"2754","j14","GCC7","SGC","philosophers","scala",449.537084550063,13.913247818,32.3100034176407
"2755","j14","GCC7","SGC","reactors","concurrency",1867.96801936822,92.461076536,20.2027500581925
"2756","j14","GCC7","SGC","rx-scrabble","functional",91.78819178875,10.88422614,8.43313898554757
"2757","j14","GCC7","SGC","scala-doku","scala",643.760757991143,35.7945601,17.9848769252271
"2758","j14","GCC7","SGC","scala-kmeans","scala",145.136476708214,6.147325802,23.6096932850045
"2759","j14","GCC7","SGC","scala-stm-bench7","scala",173.3662803815,15.347975914,11.2957096983297
"2760","j14","GCC7","SGC","scrabble","functional",114.955057245643,10.515434912,10.9320306965581
"2761","j14","GCC8","CGC","akka-uct","concurrency",1167.05040911294,80.417021673,14.5124798809202
"2762","j14","GCC8","CGC","chi-square","apache",1094.18086145294,68.264585634,16.0285285743823
"2763","j14","GCC8","CGC","db-shootout",NA,NA,NA,NA
"2764","j14","GCC8","CGC","dec-tree","apache",485.455604614219,76.694984973,6.32969163218586
"2765","j14","GCC8","CGC","dotty","scala",346.260890563656,68.606748114,5.04703837570459
"2766","j14","GCC8","CGC","finagle-chirper","web",297.716099230688,52.492399189,5.6716039622947
"2767","j14","GCC8","CGC","finagle-http","web",184.130776485063,45.550392725,4.04235321518981
"2768","j14","GCC8","CGC","fj-kmeans","concurrency",462.701787547969,31.269916884,14.7970264604292
"2769","j14","GCC8","CGC","future-genetic","functional",142.030485848281,14.653160841,9.69282241486598
"2770","j14","GCC8","CGC","gauss-mix","apache",911.550738116062,57.986965397,15.7199248464763
"2771","j14","GCC8","CGC","log-regression","apache",442.919872632062,76.098223688,5.8203707151959
"2772","j14","GCC8","CGC","mnemonics","functional",951.287385363813,26.874559264,35.3973204181293
"2773","j14","GCC8","CGC","movie-lens","apache",906.171926807344,115.328854853,7.85728712872737
"2774","j14","GCC8","CGC","naive-bayes","apache",2426.10427310028,176.833071627,13.7197428669777
"2775","j14","GCC8","CGC","neo4j-analytics","database",3512.53750350644,199.500264803,17.6066809082933
